enterprise_id,industry,city,district,registered_capital,employees,premises_number,date_out_abnormal,date_in_abnormal,cacellation_reason,is_real_premise,frezon_holdings,total_assets,total_liabilities,total_tax,total_debt,sub_enterprises_number,complaints_number_monthly,conciliation_number,complaints_number,judical_auction_amount,is_executee,industry_index,fraud_score,is_financial_black_list
4162,餐饮业,衡水市,景县,68000000,9019,1,,,1,1,0.0,75998148,10049777,5885174,962902,10,0,0,0,0,0,1285,20,1
4163,软件和信息技术服务业,沧州市,南皮县,4000000,8390,1,2016-08-17 00:00:00,2014-11-14 00:00:00,1,0,0.0,3727012,616411,581930,6095,0,5,3,50,1450023,1,1019,8,1
4164,餐饮业,邯郸市,邯山区,91000000,7866,1,,,0,0,0.0,95566024,0,11203235,0,1,1,1,3,26921856,0,1026,28,1
4165,仓储业,衡水市,故城县,11000000,7090,1,,,2,0,0.0,12308864,4528454,2795573,140151,2,3,7,27,0,1,1229,22,0
4166,工业*,石家庄市,元氏县,50000000,3190,2,2017-03-27 00:00:00,2017-03-16 00:00:00,1,1,0.0,40315230,0,7182059,0,4,3,3,6,0,0,1193,11,0
4167,建筑业,承德市,宽城满族自治县,43000000,164,1,,,1,0,28380000.0,37260223,0,986203,0,7,3,25,36,0,1,1497,97,1
4168,邮政业,石家庄市,正定县,21000000,3564,1,,,0,1,0.0,18094471,4987553,1284432,330413,3,2,7,8,0,1,1252,8,0
4169,工业*,张家口市,赤城县,40000000,7439,7,,,1,0,0.0,42325275,0,10207175,0,8,0,0,0,0,0,1151,19,0
4170,批发业,秦皇岛市,青龙满族自治县,57000000,4441,1,,,0,1,0.0,60753444,9460862,8495251,625610,7,4,42,48,0,1,1026,3,0
4171,仓储业,承德市,双滦区,79000000,2563,1,,,3,1,0.0,80890433,0,5632550,0,5,1,5,6,15816945,0,1470,82,0
4172,住宿业,邯郸市,成安县,3000000,9990,16,,,3,0,0.0,3446811,1268330,121067,46484,0,2,2,12,1476004,1,1111,37,0
4173,交通运输业*,邢台市,任县,70000000,6366,1,,,0,1,0.0,80534440,0,3519801,0,0,4,5,12,0,1,1037,22,0
4174,批发业,沧州市,盐山县,61000000,2249,4,,,0,1,0.0,52554351,13667829,6800108,29665,3,1,3,5,0,0,1446,25,0
4175,仓储业,邢台市,沙河市,93000000,8197,1,2018-07-31 00:00:00,2016-01-07 00:00:00,4,1,0.0,95466671,5050741,9169458,388442,1,0,0,0,13095253,1,1395,33,0
4176,其他未列明行业*,邢台市,威县,60000000,1548,8,,,3,0,0.0,52053222,0,8971845,0,0,0,0,0,0,0,1143,100,0
4177,住宿业,廊坊市,大城县,31000000,1560,1,,,2,0,0.0,34401454,8776932,4119186,821732,6,1,0,4,0,1,1342,47,1
4178,房地产开发经营,承德市,宽城满族自治县,29000000,1663,1,2019-09-06 00:00:00,2017-01-14 00:00:00,4,1,0.0,28836997,0,5893048,0,1,0,0,0,0,0,1264,59,0
4179,批发业,保定市,涿州市,10000000,3193,5,,,3,1,0.0,11761687,0,759688,0,1,0,0,0,0,0,1292,66,0
4180,工业*,秦皇岛市,昌黎县,70000000,2617,1,2018-01-05 00:00:00,2017-09-03 00:00:00,0,1,0.0,82005268,18397307,3484972,742628,0,1,0,3,0,0,1056,29,0
4181,工业*,廊坊市,大厂回族自治县,21000000,482,1,2019-08-12 00:00:00,2014-05-19 00:00:00,1,1,0.0,17906801,1902469,1135626,72582,0,0,0,0,7793452,0,1370,29,1
4182,批发业,沧州市,河间市,88000000,6537,1,2019-04-20 00:00:00,2016-09-10 00:00:00,2,0,46640000.0,72265812,0,13638526,0,6,0,0,0,0,1,1411,3,0
4183,餐饮业,衡水市,故城县,96000000,1570,15,,2016-10-27 00:00:00,3,0,0.0,96211340,29117851,11056167,181863,10,0,0,0,0,0,1070,39,1
4184,餐饮业,邯郸市,涉县,11000000,465,17,,,3,1,0.0,12076389,0,1178719,0,2,1,0,1,0,0,1174,23,0
4185,软件和信息技术服务业,承德市,隆化县,74000000,6705,19,,,0,1,0.0,65022054,16419677,14871125,794424,0,1,4,9,0,0,1376,14,1
4186,零售业,邢台市,临西县,48000000,2330,1,,,2,1,0.0,51679870,24355623,8850276,1421515,0,0,0,0,0,1,1083,32,0
4187,其他未列明行业*,廊坊市,三河市,10000000,9798,1,2018-12-03 00:00:00,2014-10-14 00:00:00,0,1,0.0,11875362,0,935892,0,8,1,1,7,2839525,1,1265,44,0
4188,农、林、牧、渔业,邯郸市,鸡泽县,9000000,7142,1,,,0,0,990000.0,8566720,0,1911110,0,5,1,4,10,0,0,1203,47,1
4189,信息传输业*,衡水市,阜城县,10000000,5985,11,,,2,0,0.0,9295864,0,934525,0,1,4,35,36,0,1,1295,96,1
4190,其他未列明行业*,廊坊市,大厂回族自治县,90000000,9671,1,2019-02-07 00:00:00,2016-12-15 00:00:00,3,1,0.0,90896144,39411301,2415981,2960796,8,1,1,2,0,1,1043,48,1
4191,物业管理,邯郸市,广平县,52000000,545,1,,,0,0,0.0,61132970,0,6916490,0,0,5,22,45,0,0,1159,85,1
4192,信息传输业*,唐山市,乐亭县,76000000,4035,1,,,1,1,0.0,86948729,0,16415534,0,2,2,8,10,0,0,1337,13,1
4193,批发业,秦皇岛市,卢龙县,70000000,2551,1,,,4,0,0.0,67833633,0,12495319,0,10,0,0,0,0,0,1402,78,0
4194,房地产开发经营,石家庄市,正定县,39000000,6857,19,,,0,1,6240000.0,33557299,1404237,7757830,33625,2,4,16,36,0,0,1120,62,1
4195,软件和信息技术服务业,保定市,涞水县,88000000,983,1,,,1,1,0.0,96650846,5718630,1226414,474580,10,0,0,0,0,1,1054,77,0
4196,仓储业,沧州市,青县,78000000,1655,1,,,2,0,0.0,63643572,0,3674709,0,6,2,0,8,0,0,1018,40,1
4197,信息传输业*,邢台市,临城县,91000000,8735,9,2019-08-16 00:00:00,2019-04-28 00:00:00,1,1,77350000.0,73587099,26863179,12384857,1975671,3,0,0,0,0,0,1299,16,0
4198,其他未列明行业*,邯郸市,磁县,25000000,5198,1,,,4,1,0.0,28895985,0,4505959,0,2,9,44,72,0,0,1099,62,1
4199,交通运输业*,唐山市,路南区,4000000,3671,1,,,4,0,0.0,3333816,1270485,415731,44612,2,0,0,0,0,1,1346,16,1
4200,餐饮业,保定市,莲池区,13000000,3001,1,2016-12-02 00:00:00,2015-11-24 00:00:00,3,0,0.0,12795416,4568149,987815,285608,0,1,0,1,5933234,1,1439,66,1
4201,零售业,保定市,望都县,84000000,9741,1,,,3,0,0.0,92334036,0,12919108,0,1,3,3,18,41352428,1,1429,41,1
4202,房地产开发经营,石家庄市,晋州市,36000000,5606,1,2017-07-11 00:00:00,2015-12-02 00:00:00,1,0,0.0,34055412,940985,3674133,89870,0,7,6,35,0,1,1045,70,1
4203,软件和信息技术服务业,承德市,兴隆县,50000000,1996,1,,,2,1,0.0,46805230,6609143,5702501,324683,1,1,6,8,0,0,1383,9,1
4204,工业*,张家口市,万全区,87000000,1893,1,,2014-09-29 00:00:00,1,0,0.0,93338345,9548804,9443906,279588,1,2,0,14,0,0,1018,16,0
4205,物业管理,保定市,清苑区,62000000,2408,17,,,2,0,0.0,64072822,4311253,4700903,102870,0,5,29,45,0,1,1307,31,1
4206,邮政业,廊坊市,大城县,58000000,6369,1,2019-01-06 00:00:00,2014-06-27 00:00:00,3,0,0.0,60512591,22670305,1839559,219016,1,1,11,12,0,1,1302,29,0
4207,仓储业,唐山市,迁安市,17000000,1806,2,,,4,0,0.0,15876329,0,2826479,0,1,0,0,0,0,1,1468,42,0
4208,餐饮业,秦皇岛市,海港区,86000000,7684,1,,,1,0,0.0,89895105,22071016,20723844,144605,0,0,0,0,0,0,1095,79,1
4209,工业*,石家庄市,赞皇县,78000000,8008,16,,,0,1,0.0,86427868,34055700,15041793,371899,1,3,0,9,0,1,1275,94,0
4210,软件和信息技术服务业,张家口市,康保县,59000000,9285,1,,,0,1,20060000.0,62343514,0,12891613,0,9,6,4,6,0,0,1129,63,0
4211,农、林、牧、渔业,沧州市,青县,50000000,7057,1,,,2,1,34000000.0,59905375,0,9345687,0,2,6,21,48,0,1,1436,16,1
4212,物业管理,邯郸市,磁县,76000000,1160,1,,,2,0,0.0,83971630,23700290,4502008,613129,0,0,0,0,0,1,1468,93,1
4213,租赁和商务服务业,唐山市,迁西县,43000000,5410,1,2016-03-28 00:00:00,2015-06-06 00:00:00,4,0,0.0,36944766,15104359,6480852,1023002,0,0,0,0,0,0,1444,58,0
4214,信息传输业*,廊坊市,固安县,97000000,694,19,,,2,0,0.0,107097646,13527544,2395499,850804,8,1,4,6,0,0,1456,33,0
4215,租赁和商务服务业,邢台市,临城县,26000000,3308,1,,,2,0,0.0,27467730,5707161,3621591,152131,2,5,0,60,0,0,1263,24,1
4216,仓储业,张家口市,康保县,3000000,6622,1,,,0,1,1200000.0,3397265,0,232382,0,0,1,11,12,1284671,1,1093,0,0
4217,农、林、牧、渔业,承德市,滦平县,92000000,4857,15,,,2,0,0.0,81701526,0,10332933,0,9,0,0,0,16483322,0,1140,57,0
4218,信息传输业*,沧州市,任丘市,9000000,1199,10,,,4,0,0.0,9264922,6112,1485497,579,9,1,1,3,1430613,1,1455,47,0
4219,信息传输业*,石家庄市,井陉矿区,71000000,4624,1,,,0,0,0.0,68685066,23543596,13856846,711562,1,0,0,0,0,1,1100,50,0
4220,邮政业,秦皇岛市,山海关区,65000000,9417,1,2018-12-12 00:00:00,2015-08-16 00:00:00,2,0,0.0,75920413,11938094,5432167,150760,0,3,4,12,0,0,1362,74,1
4221,零售业,邢台市,临城县,83000000,8852,1,,,3,1,0.0,69115558,0,4556741,0,0,0,0,0,26075131,0,1005,83,0
4222,交通运输业*,唐山市,曹妃甸区,24000000,6290,1,,,4,0,15360000.0,19913230,7096340,65278,396894,0,2,16,18,0,0,1292,23,1
4223,农、林、牧、渔业,唐山市,丰南区,62000000,9968,1,,,3,1,11160000.0,52035889,0,8187007,0,1,0,0,0,18198379,1,1188,28,1
4224,信息传输业*,邯郸市,复兴区,42000000,540,16,,,0,0,0.0,42450747,0,3601792,0,1,5,6,35,0,0,1100,8,0
4225,房地产开发经营,邢台市,柏乡县,90000000,8560,13,2019-04-21 00:00:00,2017-08-16 00:00:00,0,0,6300000.0,74563744,0,4933908,0,3,0,0,0,0,0,1255,7,0
4226,交通运输业*,保定市,博野县,52000000,5400,1,,,3,0,0.0,55673451,17513830,11553966,582677,1,2,0,4,0,1,1051,32,1
4227,软件和信息技术服务业,张家口市,涿鹿县,24000000,6367,1,2018-10-22 00:00:00,2014-06-07 00:00:00,3,1,0.0,23939204,0,1220832,0,0,6,11,24,0,1,1250,62,1
4228,餐饮业,邯郸市,临漳县,42000000,9669,2,,,4,0,0.0,40810846,0,2820182,0,0,2,8,22,0,0,1171,84,0
4229,建筑业,唐山市,路北区,56000000,5736,1,,2016-04-21 00:00:00,0,0,50400000.0,47444445,7429156,8056703,573564,1,0,0,0,17754038,1,1401,31,0
4230,物业管理,张家口市,赤城县,38000000,901,1,,,3,1,0.0,32402879,11631280,1065757,976596,2,3,5,9,0,1,1115,54,0
4231,零售业,石家庄市,无极县,18000000,4558,1,,,0,1,0.0,18043800,5157438,1349118,242597,4,0,0,0,0,0,1105,8,0
4232,批发业,保定市,阜平县,86000000,3834,1,,,3,1,0.0,73508015,0,7577653,0,1,0,0,0,0,0,1006,53,1
4233,物业管理,保定市,定兴县,4000000,969,1,,,3,1,0.0,4295136,1971948,712256,42205,1,0,0,0,0,1,1447,78,0
4234,物业管理,承德市,滦平县,70000000,5338,1,,,3,0,0.0,67294119,6953327,3105620,250495,9,0,0,0,0,1,1292,16,1
4235,仓储业,石家庄市,正定县,12000000,31,6,,,0,1,0.0,14041701,0,935366,0,9,8,25,40,0,0,1297,48,0
4236,其他未列明行业*,承德市,丰宁满族自治县,55000000,4671,1,,,0,1,0.0,58455456,0,3653002,0,9,9,2,27,22545427,1,1462,68,0
4237,房地产开发经营,衡水市,枣强县,17000000,6851,1,,,4,1,0.0,20116386,0,2183591,0,10,0,0,0,6739641,0,1036,89,0
4238,批发业,邢台市,桥东区,64000000,376,1,2017-10-25 00:00:00,2017-10-14 00:00:00,0,0,0.0,71551711,0,5529038,0,8,0,0,0,0,0,1267,89,0
4239,仓储业,沧州市,河间市,55000000,3426,1,,,2,0,0.0,64030322,10292356,15331362,54378,0,0,0,0,0,0,1457,54,0
4240,软件和信息技术服务业,衡水市,武强县,20000000,9291,3,2017-06-12 00:00:00,2015-06-22 00:00:00,1,0,0.0,21348825,8366677,3440930,601574,0,5,0,15,0,0,1491,93,1
4241,交通运输业*,沧州市,孟村回族自治县,71000000,6880,1,,,3,0,0.0,65354050,0,14300005,0,0,8,4,24,9575857,0,1463,55,0
4242,邮政业,邢台市,清河县,84000000,1485,1,,,1,0,0.0,99954066,44819406,6940701,321987,9,3,3,18,0,0,1138,0,0
4243,其他未列明行业*,张家口市,沽源县,33000000,4601,1,,,0,1,32670000.0,31718269,0,7644888,0,5,5,20,40,0,1,1424,2,0
4244,其他未列明行业*,邯郸市,成安县,60000000,266,15,,,2,1,0.0,69573756,9569205,4095192,712573,6,0,0,0,0,0,1384,65,1
4245,餐饮业,秦皇岛市,抚宁区,27000000,8383,1,2019-06-17 00:00:00,2019-02-12 00:00:00,1,1,0.0,25715840,8504355,1662272,267525,8,3,6,33,10165295,1,1425,73,0
4246,工业*,石家庄市,平山县,31000000,5818,1,,,1,0,0.0,30118040,10127297,5056393,342781,0,1,0,3,0,1,1189,53,1
4247,租赁和商务服务业,石家庄市,新乐市,81000000,3809,1,,,2,1,0.0,75176214,0,6407656,0,7,3,13,15,35896012,1,1064,73,0
4248,软件和信息技术服务业,沧州市,吴桥县,46000000,1574,1,,,1,0,0.0,48513497,7801190,6443936,560859,0,1,7,8,0,0,1493,19,0
4249,交通运输业*,沧州市,河间市,61000000,3237,1,,,3,1,28670000.0,70116291,0,6219850,0,0,5,50,55,0,0,1381,72,0
4250,其他未列明行业*,廊坊市,永清县,19000000,4380,7,,,4,0,0.0,18708997,429168,4523679,24053,1,0,0,0,0,1,1024,34,0
4251,邮政业,保定市,蠡县,87000000,8190,1,,,3,1,0.0,95449624,22837140,19441179,2062692,9,0,0,0,20502414,0,1404,53,0
4252,租赁和商务服务业,石家庄市,高邑县,30000000,8632,14,2018-07-19 00:00:00,2015-08-08 00:00:00,0,1,0.0,31323040,12353351,4371433,980916,2,0,0,0,0,0,1297,30,0
4253,其他未列明行业*,石家庄市,新乐市,53000000,9914,1,,,0,0,0.0,45357730,12221354,4055856,21937,1,4,2,8,0,0,1311,13,0
4254,批发业,唐山市,曹妃甸区,13000000,9271,1,,,3,0,9230000.0,14561376,696121,449861,16580,1,0,0,0,0,1,1389,7,0
4255,邮政业,邢台市,桥东区,2000000,9684,13,,,4,1,620000.0,1660411,0,111540,0,0,1,4,11,0,0,1227,55,0
4256,交通运输业*,唐山市,路南区,34000000,8860,1,,2014-07-19 00:00:00,1,1,0.0,38737161,10411522,7204019,832909,1,0,0,0,0,1,1023,58,1
4257,其他未列明行业*,承德市,丰宁满族自治县,19000000,4306,1,2019-01-11 00:00:00,2017-09-13 00:00:00,3,0,0.0,18234892,0,3223072,0,0,0,0,0,0,0,1045,23,0
4258,农、林、牧、渔业,石家庄市,元氏县,30000000,5382,7,,,2,0,0.0,28893990,13043578,1794913,562528,5,0,0,0,0,0,1181,97,0
4259,软件和信息技术服务业,石家庄市,新乐市,51000000,9253,1,,,3,1,48960000.0,60110132,9104609,5244970,524009,5,3,2,30,0,1,1117,8,0
4260,其他未列明行业*,承德市,双桥区,34000000,925,1,2017-07-31 00:00:00,2016-05-23 00:00:00,3,0,0.0,35912236,17954491,4289441,891468,0,0,0,0,0,1,1326,32,0
4261,交通运输业*,沧州市,新华区,14000000,7942,1,,,0,0,0.0,14322145,849858,2021409,14996,1,6,27,30,0,1,1007,40,1
4262,交通运输业*,石家庄市,井陉矿区,70000000,6319,1,2018-09-02 00:00:00,2018-08-26 00:00:00,2,0,0.0,76031888,0,10423393,0,2,2,10,14,0,1,1431,72,1
4263,邮政业,秦皇岛市,山海关区,48000000,1206,18,,,1,0,0.0,45397584,0,9274914,0,6,1,0,2,0,1,1223,9,0
4264,仓储业,保定市,雄县,37000000,2499,1,2018-07-02 00:00:00,2014-12-27 00:00:00,2,0,7030000.0,30905363,15345855,1457519,1167285,3,1,7,10,0,1,1390,59,0
4265,住宿业,秦皇岛市,昌黎县,88000000,8935,1,,,4,0,0.0,76330955,0,1195408,0,1,0,0,0,0,1,1093,8,1
4266,交通运输业*,承德市,兴隆县,77000000,5219,1,,,4,0,0.0,78279236,0,6266278,0,7,5,4,5,0,0,1196,12,1
4267,交通运输业*,廊坊市,固安县,45000000,2348,1,,,0,1,4050000.0,49323469,23466519,10829929,1551972,2,0,0,0,0,0,1354,10,1
4268,邮政业,廊坊市,大城县,31000000,5506,1,,,2,1,0.0,32157887,14373430,2643413,424191,0,1,6,8,0,0,1273,30,0
4269,信息传输业*,石家庄市,井陉县,54000000,791,13,,,2,0,27000000.0,61188292,0,10521241,0,0,3,15,21,17094535,1,1299,54,1
4270,餐饮业,沧州市,泊头市,67000000,7987,1,,,4,1,0.0,75830865,28163174,12224297,2637140,3,5,6,55,9973629,0,1427,2,1
4271,其他未列明行业*,张家口市,康保县,87000000,9509,1,,,4,0,0.0,92628778,0,7275571,0,0,4,9,28,0,0,1125,81,1
4272,建筑业,衡水市,武强县,43000000,8198,1,2019-09-02 00:00:00,2014-10-08 00:00:00,0,1,0.0,48060857,10034630,5921270,105165,1,0,0,0,18538165,1,1110,87,0
4273,信息传输业*,承德市,围场满族蒙古族自治县,77000000,8282,1,,,3,1,0.0,77243672,0,7733215,0,9,0,0,0,0,0,1461,59,0
4274,交通运输业*,邢台市,清河县,77000000,8186,15,2018-12-20 00:00:00,2016-03-24 00:00:00,2,1,0.0,67823165,0,8469920,0,1,2,1,2,0,0,1025,98,0
4275,邮政业,承德市,围场满族蒙古族自治县,13000000,9738,1,,,0,1,0.0,13261866,3019743,2805740,158011,0,7,1,28,0,0,1059,92,0
4276,房地产开发经营,唐山市,丰南区,64000000,7230,1,,,4,0,0.0,52263581,0,12999497,0,1,5,1,5,22848790,0,1408,17,0
4277,住宿业,保定市,定兴县,39000000,5629,1,2015-02-06 00:00:00,2014-04-02 00:00:00,1,0,0.0,35505056,0,427992,0,7,3,29,33,0,0,1213,32,0
4278,建筑业,邯郸市,峰峰矿区,88000000,1354,1,,,4,1,0.0,73854171,9492255,16730246,492810,9,5,24,55,27891565,0,1396,36,0
4279,工业*,承德市,隆化县,88000000,9684,5,,,2,1,0.0,98592111,11332573,7029028,782183,2,5,11,30,39616322,1,1349,12,1
4280,工业*,沧州市,南皮县,84000000,606,1,,,4,0,0.0,77228803,0,19097656,0,5,7,5,7,0,0,1217,60,0
4281,信息传输业*,邯郸市,大名县,47000000,7061,1,,,2,1,0.0,40382891,2494108,3615672,229846,0,0,0,0,0,0,1302,70,1
4282,仓储业,邯郸市,丛台区,24000000,9639,1,,,2,1,0.0,21500867,4395021,1302062,188069,9,1,0,5,0,1,1465,3,0
4283,其他未列明行业*,衡水市,安平县,87000000,5026,1,,,1,1,0.0,87145728,32008459,4252739,990747,2,1,0,3,0,0,1477,64,1
4284,交通运输业*,邯郸市,永年区,25000000,6566,1,2018-03-27 00:00:00,2014-12-11 00:00:00,4,1,19500000.0,29189359,0,1763245,0,0,5,9,30,0,0,1234,26,1
4285,物业管理,张家口市,宣化区,34000000,5362,19,,,1,1,0.0,39960547,9264462,535431,23295,0,3,9,30,11179599,0,1156,1,0
4286,零售业,沧州市,运河区,82000000,8139,1,,,0,1,0.0,78941513,0,17455945,0,1,4,1,12,0,0,1069,37,0
4287,软件和信息技术服务业,保定市,竞秀区,11000000,4782,1,2015-01-02 00:00:00,2014-10-14 00:00:00,1,1,0.0,9837319,0,515071,0,1,4,2,12,1154632,1,1045,53,1
4288,其他未列明行业*,沧州市,献县,47000000,7010,1,,,2,0,0.0,54261105,12811871,12171422,270790,1,5,7,10,16870345,0,1241,42,1
4289,房地产开发经营,石家庄市,井陉县,66000000,4115,15,,,2,0,0.0,68529432,0,10034773,0,2,5,5,50,11467191,1,1184,33,0
4290,餐饮业,保定市,高碑店市,44000000,4593,1,,,4,1,0.0,40344894,19134071,9608731,1023796,3,1,7,9,0,1,1449,97,1
4291,仓储业,衡水市,武强县,58000000,3828,1,2018-08-08 00:00:00,2016-01-20 00:00:00,3,0,0.0,63813221,0,9524647,0,1,0,0,0,23289293,1,1041,96,0
4292,房地产开发经营,邯郸市,广平县,99000000,3227,1,,,0,0,0.0,95598046,7407939,20990302,639242,1,1,2,3,0,0,1243,13,0
4293,餐饮业,承德市,双桥区,80000000,1039,1,,,1,0,0.0,64767698,0,12383383,0,4,0,0,0,0,0,1102,71,1
4294,零售业,沧州市,东光县,93000000,2580,1,,,2,0,0.0,93936230,16035762,21047272,1223386,1,5,24,45,0,1,1315,80,1
4295,其他未列明行业*,石家庄市,元氏县,78000000,8425,19,,2017-12-28 00:00:00,1,0,0.0,92680165,26898908,409565,2411006,8,3,24,27,0,1,1262,79,0
4296,租赁和商务服务业,邯郸市,肥乡区,22000000,6659,1,,2017-03-24 00:00:00,2,0,0.0,18410254,0,908401,0,0,1,0,1,0,1,1303,45,1
4297,信息传输业*,承德市,隆化县,35000000,7286,1,,,3,1,0.0,40181679,0,7891637,0,0,1,2,9,0,1,1027,96,0
4298,其他未列明行业*,沧州市,任丘市,6000000,6970,10,,,3,1,480000.0,4836152,0,1041713,0,1,0,0,0,1695286,1,1405,57,1
4299,软件和信息技术服务业,廊坊市,文安县,1000000,8698,1,,,1,0,0.0,938483,77125,116486,3006,3,4,6,32,0,0,1415,32,1
4300,邮政业,衡水市,桃城区,16000000,5528,1,,,4,1,0.0,16429973,0,934554,0,10,0,0,0,0,1,1425,91,0
4301,工业*,张家口市,桥西区,77000000,2348,1,,,3,1,0.0,67668026,30162512,16802877,1032662,9,0,0,0,0,0,1237,21,0
4302,邮政业,邯郸市,邯山区,82000000,7674,1,,2018-01-19 00:00:00,3,0,0.0,85444254,21648813,19918619,306584,0,1,1,2,0,1,1037,14,0
4303,交通运输业*,邯郸市,肥乡区,51000000,6929,1,,,4,0,0.0,41605519,5611332,1828050,533308,2,7,13,28,0,1,1147,80,0
4304,建筑业,衡水市,枣强县,88000000,5953,1,,,2,1,0.0,87583808,28121615,8912663,2682057,9,4,4,8,34278900,0,1370,93,1
4305,批发业,秦皇岛市,昌黎县,53000000,8734,1,,,3,0,0.0,58272446,0,6984539,0,6,0,0,0,0,0,1477,46,0
4306,建筑业,廊坊市,永清县,89000000,1514,6,2016-07-05 00:00:00,2014-08-19 00:00:00,0,0,0.0,75604514,0,5613958,0,0,0,0,0,0,0,1461,15,0
4307,信息传输业*,邢台市,威县,45000000,9115,17,,,1,1,0.0,37787222,15798715,6396115,732767,1,0,0,0,0,0,1278,49,0
4308,软件和信息技术服务业,石家庄市,栾城区,42000000,3538,1,2014-12-17 00:00:00,2014-05-10 00:00:00,4,0,0.0,35005325,0,2053667,0,1,4,23,40,0,0,1125,82,0
4309,零售业,沧州市,青县,81000000,4198,1,,,0,0,0.0,68916507,0,2695637,0,8,7,6,7,0,1,1004,26,0
4310,物业管理,承德市,双滦区,71000000,6908,18,2014-12-13 00:00:00,2014-07-02 00:00:00,4,0,0.0,66876392,14770636,1485809,668942,1,0,0,0,0,1,1354,100,0
4311,物业管理,唐山市,滦南县,16000000,7530,1,2017-11-30 00:00:00,2015-07-22 00:00:00,4,0,0.0,15122710,0,1299861,0,0,0,0,0,1740658,0,1358,83,0
4312,仓储业,邢台市,清河县,37000000,117,16,,,0,0,0.0,32589550,9024211,6001855,647403,10,0,0,0,16105529,0,1484,47,0
4313,物业管理,保定市,高碑店市,3000000,4531,8,,,0,1,0.0,2527645,755894,238123,19822,8,1,2,3,1169507,0,1041,30,0
4314,批发业,承德市,滦平县,61000000,9926,19,,,0,1,0.0,70213432,0,360028,0,0,1,2,8,0,0,1381,78,0
4315,农、林、牧、渔业,唐山市,迁安市,39000000,22,2,,,4,1,0.0,34090069,1425668,6819647,45984,1,2,5,10,0,1,1072,58,0
4316,住宿业,承德市,隆化县,90000000,2631,1,,,1,0,0.0,83567624,0,18926929,0,0,0,0,0,0,0,1407,64,1
4317,其他未列明行业*,秦皇岛市,青龙满族自治县,84000000,4224,1,,,0,0,0.0,70897898,0,9870226,0,1,8,1,8,0,1,1274,8,0
4318,农、林、牧、渔业,秦皇岛市,抚宁区,58000000,4458,1,,,0,0,0.0,55982911,0,3680148,0,4,3,14,24,0,1,1219,96,0
4319,工业*,邯郸市,磁县,50000000,8782,1,,,2,0,0.0,56477316,16770358,4383711,666900,2,2,12,24,26426313,0,1116,5,0
4320,仓储业,邯郸市,馆陶县,21000000,9397,1,,,1,0,0.0,21650819,5915915,792977,587091,1,0,0,0,0,1,1220,96,0
4321,软件和信息技术服务业,沧州市,献县,69000000,9171,3,,,4,0,0.0,73033572,8165876,6085600,426529,1,1,1,5,0,1,1445,68,1
4322,物业管理,衡水市,冀州区,24000000,5056,1,2017-09-19 00:00:00,2017-02-18 00:00:00,3,0,0.0,27778514,0,6251350,0,8,0,0,0,0,0,1038,5,1
4323,仓储业,承德市,宽城满族自治县,64000000,9873,12,2018-11-16 00:00:00,2015-06-05 00:00:00,4,0,0.0,66993985,19431862,14534309,220989,7,0,0,0,0,1,1261,95,0
4324,零售业,张家口市,赤城县,96000000,8531,1,,,1,1,0.0,102197894,0,20618244,0,1,1,1,3,0,0,1265,14,1
4325,邮政业,张家口市,涿鹿县,85000000,8395,1,2019-09-15 00:00:00,2019-05-14 00:00:00,0,0,0.0,85330322,0,6997340,0,1,0,0,0,0,1,1462,20,0
4326,交通运输业*,邯郸市,丛台区,36000000,2200,1,,,0,1,0.0,34497483,6521881,6443567,478926,5,0,0,0,0,0,1433,88,0
4327,批发业,沧州市,盐山县,78000000,1081,17,,,0,0,0.0,90477574,0,5401202,0,1,1,1,4,0,1,1114,61,1
4328,物业管理,沧州市,黄骅市,9000000,5224,1,,,0,1,0.0,7551252,0,451283,0,3,0,0,0,2587393,1,1023,58,0
4329,物业管理,沧州市,东光县,30000000,4839,1,2019-09-03 00:00:00,2018-09-28 00:00:00,0,1,0.0,27103206,4348820,1872746,358215,2,8,11,24,0,0,1293,47,0
4330,物业管理,邢台市,邢台县,45000000,1909,11,2018-05-23 00:00:00,2014-07-21 00:00:00,2,0,0.0,39567917,0,2135928,0,0,3,20,36,0,0,1103,62,0
4331,仓储业,唐山市,开平区,26000000,5045,1,,,4,1,6240000.0,29738211,6984618,986368,576230,0,1,0,1,0,0,1366,62,1
4332,信息传输业*,邯郸市,永年区,52000000,4400,1,,,0,0,0.0,61257516,18145524,13355918,603860,2,6,44,54,0,1,1353,62,1
4333,租赁和商务服务业,邯郸市,峰峰矿区,26000000,2231,19,,,2,1,0.0,22199877,0,1250715,0,8,3,0,6,0,1,1407,14,0
